region_cd,region_nm,research_date,apt_type,tr_gbn,indices,level_no
A2000,수도권,202212,3,D,100.6267401,0
A2001,지방권,202212,1,S,98.72147813,0
A2001,지방권,202212,7,S,102.8083843,0
A3000,6대광역시,202212,3,D,100.596018,0
A5000,5대광역시,202212,7,S,103.5751426,0
A9000,9개도,202212,3,S,101.3443566,0
A9000,9개도,202212,7,S,102.8911615,0
43000,충북,202210,0,S,104.971405,0
44000,충남,202210,3,S,99.47338614,0
44000,충남,202210,0,D,102.1879006,0
46000,전남,202210,1,S,99.70340204,0
46000,전남,202210,7,S,103.9369581,0
47000,경북,202210,1,D,104.8349446,0
48000,경남,202210,3,D,102.1870447,0
50000,제주,202210,0,D,103.8430416,0
A2000,수도권,202210,0,S,103.356929,0
A3000,6대광역시,202210,0,D,99.79664176,0
A5000,5대광역시,202210,3,S,101.5569934,0
A6000,8개도,202210,0,S,103.8355194,0
A9000,9개도,202210,7,S,103.046663,0
A9000,9개도,202210,0,D,102.2676901,0
11000,서울,202211,1,D,97.31013108,0
11A01,강북지역,202211,0,S,99.83502391,1
11A11,도심권,202211,3,S,100.4720395,2
11A13,서북권,202211,3,S,101.0630277,2
11A15,동남권,202211,3,S,102.7803617,2
11A01,강북지역,202207,1,S,103.103036,1
11A01,강북지역,202207,3,S,102.1242006,1
11A02,강남지역,202207,0,D,102.829004,1
11A11,도심권,202207,0,S,103.6325476,2
11A11,도심권,202207,3,S,101.6410944,2
11A12,동북권,202207,7,D,101.8866885,2
11A12,동북권,202207,7,S,104.1967338,2
11A13,서북권,202207,1,D,102.6350502,2
11A15,동남권,202207,7,D,101.6574476,2
26000,부산,202207,1,D,103.511065,0
26A01,동부산권,202207,7,D,100.5023508,1
26A01,동부산권,202207,1,D,104.2822934,1
26A01,동부산권,202207,3,S,103.3611345,1
26A02,중부산권,202207,0,D,102.4516512,1
26A03,서부산권,202207,7,D,100.8235336,1
26A03,서부산권,202207,3,S,101.7562097,1
27000,대구,202207,7,S,103.8127811,0
27000,대구,202207,7,D,100.9617608,0
27000,대구,202207,1,D,96.0240813,0
30000,대전,202207,3,S,102.5439004,0
31000,울산,202207,0,D,106.092768,0
31000,울산,202207,3,D,104.6511413,0
31000,울산,202207,7,D,102.1910032,0
36000,세종,202207,7,D,99.18577043,0
41A03,경부2권,202207,0,D,103.5365107,1
41A03,경부2권,202207,3,S,101.7387383,1
41A04,경의권,202207,3,D,103.213913,1
41A04,경의권,202207,7,S,104.1247326,1
41A04,경의권,202207,1,D,105.9912015,1
41A05,경원권,202207,1,D,104.77027,1
41A05,경원권,202207,0,S,105.0355597,1
41A05,경원권,202207,7,S,102.5746533,1
41A06,동부1권,202207,3,D,102.841243,1
41A06,동부1권,202207,1,D,105.459343,1
41A06,동부1권,202207,3,S,103.0381636,1
41A07,동부2권,202207,0,D,106.2365006,1
42000,강원,202207,3,S,101.509479,0
43000,충북,202207,1,D,108.6027526,0
43000,충북,202207,7,D,101.2295364,0
44000,충남,202207,7,D,100.4553533,0
45000,전북,202207,3,D,100.5397442,0
46000,전남,202207,1,D,101.5307512,0
47000,경북,202207,0,S,103.3193326,0
48000,경남,202207,7,D,101.058321,0
50000,제주,202207,0,D,103.9594003,0
50000,제주,202207,1,S,109.7467517,0
A1000,전국,202207,0,S,104.699303,0
A2001,지방권,202207,1,D,103.7930919,0
A3000,6대광역시,202207,1,D,102.4029035,0
A6000,8개도,202207,7,D,100.8386781,0
A9000,9개도,202207,7,S,102.7846534,0
11000,서울,202208,7,D,101.4625686,0
11A02,강남지역,202208,0,D,102.3317709,1
11A02,강남지역,202208,7,D,101.2428922,1
11A02,강남지역,202208,1,D,102.7761841,1
11A11,도심권,202208,7,S,105.3792777,2
11A12,동북권,202208,7,D,101.8455975,2
11A15,동남권,202208,1,S,105.1423685,2
26000,부산,202208,3,S,102.5801922,0
26000,부산,202208,0,D,102.6517987,0
26A01,동부산권,202208,3,D,101.4817034,1
26A01,동부산권,202208,0,D,102.9925218,1
26A02,중부산권,202208,3,D,102.4832324,1
26A03,서부산권,202208,7,D,100.8510213,1
28000,인천,202208,0,D,102.2822481,0
29000,광주,202208,7,S,103.084812,0
29000,광주,202208,1,D,104.1843219,0
29000,광주,202208,3,S,101.8856407,0
31000,울산,202208,0,D,105.6755468,0
31000,울산,202208,3,S,103.7559923,0
11A02,강남지역,202209,3,S,102.2766679,1
11A02,강남지역,202209,1,D,101.898535,1
11A02,강남지역,202209,3,D,101.6656382,1
11A11,도심권,202209,3,S,101.3274679,2
11A12,동북권,202209,7,D,101.7961792,2
11A12,동북권,202209,0,D,101.5422333,2
11A15,동남권,202209,7,S,105.0992212,2
11A15,동남권,202209,7,D,101.51228,2
26000,부산,202209,0,D,102.2262851,0
26A02,중부산권,202209,7,D,100.7642759,1
26A03,서부산권,202209,0,S,104.3532789,1
27000,대구,202209,7,S,104.0162851,0
28000,인천,202209,1,S,105.7458184,0
29000,광주,202209,0,S,105.4570898,0
30000,대전,202209,1,S,101.1608521,0
30000,대전,202209,7,D,100.5450875,0
30000,대전,202209,0,D,100.0800978,0
30000,대전,202209,0,S,101.8456887,0
31000,울산,202209,7,D,102.2352861,0
41000,경기,202209,1,S,106.0307186,0
41A02,경부1권,202209,1,S,106.4581798,1
41A02,경부1권,202209,1,D,101.2711851,1
41A04,경의권,202209,0,D,103.1218795,1
41A05,경원권,202209,0,S,103.2881495,1
41A06,동부1권,202209,7,S,105.8549966,1
41A07,동부2권,202209,7,D,102.2014181,1
43000,충북,202209,0,S,105.2760717,0
44000,충남,202209,0,D,102.6712419,0
45000,전북,202209,3,D,100.5693279,0
46000,전남,202209,1,S,100.3874437,0
46000,전남,202209,0,S,102.289628,0
46000,전남,202209,1,D,100.8229267,0
46000,전남,202209,7,S,103.8002176,0
46000,전남,202209,7,D,101.0126694,0
47000,경북,202209,1,D,105.1589639,0
48000,경남,202209,1,D,106.4711954,0
48000,경남,202209,0,D,104.3449597,0
A2000,수도권,202209,3,S,102.7361238,0
A3000,6대광역시,202209,1,D,100.7372616,0
11000,서울,202210,3,D,100.9872197,0
11000,서울,202210,0,D,100.5081708,0
11000,서울,202210,1,S,101.030918,0
11A01,강북지역,202210,0,S,101.1910662,1
11A02,강남지역,202210,1,S,101.9769751,1
11A11,도심권,202210,0,D,100.2195973,2
11A13,서북권,202210,7,S,105.1172599,2
11A14,서남권,202210,1,S,101.1324892,2
11A14,서남권,202210,1,D,100.3243108,2
26A02,중부산권,202210,3,S,102.080693,1
26A03,서부산권,202210,7,D,100.8148555,1
26A03,서부산권,202210,1,S,104.2068319,1
28000,인천,202210,7,D,100.780318,0
28000,인천,202210,3,D,101.6975213,0
29000,광주,202210,7,S,103.4156855,0
29000,광주,202210,0,S,104.8295286,0
30000,대전,202210,3,D,100.1521673,0
30000,대전,202210,7,D,100.5134268,0
31000,울산,202210,0,S,101.9908712,0
36000,세종,202210,7,D,99.00332123,0
36000,세종,202210,1,S,85.55172638,0
41A01,서해안권,202210,7,D,101.61699,1
41A02,경부1권,202210,7,D,101.3653714,1
41A02,경부1권,202210,3,D,102.1763803,1
41000,경기,202208,0,D,103.9287423,0
41000,경기,202208,7,S,104.4669146,0
41A02,경부1권,202208,1,S,107.475471,1
41A04,경의권,202208,1,S,107.048701,1
41A04,경의권,202208,1,D,105.007273,1
41A06,동부1권,202208,7,D,102.3442281,1
43000,충북,202208,1,D,108.3054409,0
44000,충남,202208,7,D,100.4494212,0
45000,전북,202208,1,D,105.8915065,0
47000,경북,202208,3,S,101.3642582,0
50000,제주,202208,7,D,101.4226001,0
A1000,전국,202208,3,S,102.6261871,0
A2000,수도권,202208,0,S,105.0959485,0
A2001,지방권,202208,1,S,104.1549217,0
A5000,5대광역시,202208,7,S,103.6249283,0
A5000,5대광역시,202208,7,D,101.0417043,0
41A05,경원권,202210,3,D,101.6909117,1
41A06,동부1권,202210,0,S,102.6894963,1
42000,강원,202210,1,S,105.8392707,0
11A15,동남권,202211,0,S,101.8937258,2
26A02,중부산권,202211,7,D,100.6274236,1
27000,대구,202211,0,S,94.23986148,0
27000,대구,202211,3,S,98.6281578,0
28000,인천,202211,0,S,101.2558146,0
29000,광주,202211,1,D,100.2996324,0
29000,광주,202211,0,S,103.2905267,0
41A01,서해안권,202211,1,S,102.4480515,1
41A01,서해안권,202211,7,D,101.4868722,1
41A02,경부1권,202211,3,D,101.6959133,1
41A03,경부2권,202211,0,D,97.94580666,1
41A03,경부2권,202211,3,S,101.0266889,1
41A03,경부2권,202211,1,D,96.07468448,1
41A04,경의권,202211,1,S,101.4519366,1
41A05,경원권,202211,0,D,97.21931812,1
44000,충남,202211,3,D,100.3790179,0
44000,충남,202211,7,S,102.1353048,0
44000,충남,202211,7,D,100.3745929,0
45000,전북,202211,3,S,99.45061974,0
45000,전북,202211,1,D,104.5611735,0
50000,제주,202211,1,D,106.8595181,0
A1000,전국,202211,1,D,98.69142895,0
A1000,전국,202211,7,S,103.248168,0
A2000,수도권,202211,7,S,104.3910457,0
A2000,수도권,202211,0,D,98.69953711,0
A2001,지방권,202211,3,D,101.4087194,0
A5000,5대광역시,202211,7,S,103.6870536,0
A5000,5대광역시,202211,0,S,99.40812979,0
A6000,8개도,202211,7,D,100.8280306,0
A6000,8개도,202211,1,D,103.5008665,0
A9000,9개도,202211,1,D,100.517194,0
11A02,강남지역,202212,7,D,100.744356,1
11A02,강남지역,202212,3,S,100.4346073,1
11A11,도심권,202212,1,S,97.20266181,2
26A01,동부산권,202212,3,S,99.97667682,1
26A03,서부산권,202212,1,D,98.72781547,1
27000,대구,202212,3,S,98.26811781,0
28000,인천,202212,7,D,100.4857187,0
28000,인천,202212,1,D,90.28679216,0
30000,대전,202212,0,S,97.11332513,0
36000,세종,202212,0,S,83.36980318,0
41000,경기,202212,3,D,102.282235,0
41000,경기,202212,7,D,101.1822364,0
41000,경기,202212,1,S,98.57261885,0
41000,경기,202212,7,S,104.1773671,0
41A01,서해안권,202212,3,D,103.6375495,1
41A01,서해안권,202212,7,D,101.3433957,1
41A02,경부1권,202212,1,S,98.24096132,1
41A03,경부2권,202212,7,D,101.5581185,1
41A04,경의권,202212,7,S,103.9436818,1
41A05,경원권,202212,7,D,100.8074418,1
41A05,경원권,202212,0,D,93.65621949,1
41A06,동부1권,202212,7,S,105.3608188,1
42000,강원,202212,1,D,101.4473903,0
43000,충북,202212,0,D,102.7618509,0
44000,충남,202212,3,S,98.84966651,0
44000,충남,202212,0,S,102.1206778,0
44000,충남,202212,1,D,100.6649047,0
47000,경북,202212,3,S,100.8645004,0
A1000,전국,202212,3,D,100.7293368,0
A2001,지방권,202212,7,D,100.7338329,0
A2001,지방권,202212,3,S,100.3891502,0
A3000,6대광역시,202212,0,S,97.64946128,0
A3000,6대광역시,202212,7,S,103.5688299,0
A5000,5대광역시,202212,7,D,100.7456351,0
A6000,8개도,202212,7,S,102.6008095,0
A9000,9개도,202212,1,D,97.31589456,0
A9000,9개도,202212,0,D,98.85132941,0
A9000,9개도,202212,7,D,100.8227328,0
A9000,9개도,202212,1,S,100.3401071,0
43000,충북,202210,7,D,101.2943292,0
47000,경북,202210,3,S,101.1143724,0
50000,제주,202210,1,S,108.9445912,0
50000,제주,202210,7,S,102.5107822,0
A1000,전국,202210,3,D,101.9646613,0
A1000,전국,202210,1,D,101.1241587,0
A1000,전국,202210,7,S,103.3584863,0
A2000,수도권,202210,1,S,103.3391298,0
A2000,수도권,202210,7,S,104.6469865,0
A5000,5대광역시,202210,7,D,100.9876875,0
A5000,5대광역시,202210,0,D,99.75218386,0
A5000,5대광역시,202210,0,S,101.0658558,0
A9000,9개도,202210,3,D,102.9099672,0
A9000,9개도,202210,7,D,100.9960649,0
11A02,강남지역,202211,1,S,100.2139496,1
11A02,강남지역,202211,3,S,101.1294444,1
11A11,도심권,202211,7,D,100.8074866,2
11A13,서북권,202211,7,S,104.8575307,2
11A13,서북권,202211,0,S,100.1395791,2
11000,서울,202207,7,S,104.6298737,0
11A01,강북지역,202207,0,S,103.1451803,1
11A01,강북지역,202207,3,D,101.6920772,1
11A11,도심권,202207,7,S,105.0381139,2
11A11,도심권,202207,0,D,102.0470076,2
11A12,동북권,202207,3,S,102.3800922,2
11A13,서북권,202207,1,S,103.1041233,2
11A14,서남권,202207,0,S,103.136832,2
11A15,동남권,202207,0,D,103.7096851,2
26A01,동부산권,202207,0,S,106.5672572,1
26A03,서부산권,202207,0,S,104.7857725,1
27000,대구,202207,3,D,100.2177633,0
30000,대전,202207,7,S,104.3287033,0
30000,대전,202207,0,S,103.4530256,0
31000,울산,202207,3,S,103.9235262,0
36000,세종,202207,1,D,92.20189835,0
41000,경기,202207,1,D,105.4518959,0
41A01,서해안권,202207,0,D,106.1072749,1
41A02,경부1권,202207,0,S,107.619086,1
41A03,경부2권,202207,7,S,104.0679851,1
41A05,경원권,202207,1,S,107.0757625,1
41A06,동부1권,202207,1,S,106.4151535,1
41A06,동부1권,202207,7,D,102.3246632,1
45000,전북,202207,3,S,100.3354096,0
45000,전북,202207,0,S,105.6776786,0
48000,경남,202207,7,S,101.8653937,0
50000,제주,202207,3,D,104.3632199,0
A1000,전국,202207,1,S,105.6934221,0
A2000,수도권,202207,7,S,104.2995728,0
A2001,지방권,202207,7,D,100.8704792,0
A5000,5대광역시,202207,7,D,101.0333934,0
A5000,5대광역시,202207,3,D,101.8915572,0
A6000,8개도,202207,3,S,101.5354922,0
A9000,9개도,202207,3,D,103.1354536,0
A9000,9개도,202207,0,D,103.9695633,0
A9000,9개도,202207,0,S,105.5196515,0
11A01,강북지역,202208,1,D,102.180685,1
11A01,강북지역,202208,7,S,104.8742215,1
11A02,강남지역,202208,7,S,104.9579049,1
11A02,강남지역,202208,3,D,102.0322728,1
11A11,도심권,202208,0,S,103.2907421,2
11A11,도심권,202208,0,D,101.6932709,2
11A12,동북권,202208,0,S,102.4217428,2
11A13,서북권,202208,0,S,102.5142292,2
11A14,서남권,202208,3,S,101.320079,2
26000,부산,202208,7,D,100.7450198,0
26A02,중부산권,202208,7,S,103.4933427,1
26A03,서부산권,202208,3,D,102.3369878,1
26A03,서부산권,202208,3,S,101.6534775,1
27000,대구,202208,0,D,96.60728678,0
27000,대구,202208,3,S,99.41493152,0
28000,인천,202208,1,S,106.9355137,0
28000,인천,202208,1,D,102.2717938,0
30000,대전,202208,7,D,100.6154147,0
41000,경기,202208,3,D,103.8647435,0
11A12,동북권,202209,0,S,101.8230461,2
11A12,동북권,202209,7,S,104.5449173,2
11A14,서남권,202209,7,S,104.8993845,2
11A15,동남권,202209,1,S,104.3900627,2
