region_cd,region_nm,research_date,apt_type,size_gbn,rate,level_no
36000,세종,202301,7,2,9.136016992282602,0
41000,경기,202301,7,3,5.51481754675013,0
11A01,강북지역,202301,35,3,4.232783012488908,1
26000,부산,202301,35,2,5.400272656890023,0
29000,광주,202301,35,2,7.202726938543624,0
A1000,전국,202303,35,1,5.889285472941841,0
11000,서울,202303,35,2,4.391087611383403,0
11A12,동북권,202303,35,1,5.139749058119407,1
11A13,서북권,202303,35,3,4.244286417495869,1
11A13,서북권,202303,35,2,4.644513542803331,1
30000,대전,202303,35,2,7.791489197431575,0
41000,경기,202303,35,2,6.224987245620995,0
44000,충남,202303,35,2,10.480449905381274,0
44000,충남,202303,35,1,10.90477196971831,0
45000,전북,202303,35,3,6.315789473684211,0
47000,경북,202303,35,3,7.970064253709783,0
48000,경남,202303,35,2,7.787412587412587,0
48000,경남,202303,35,1,10.49204846106393,0
50000,제주,202303,35,3,5.808678667701401,0
A1000,전국,202302,35,3,5.080888135736968,0
A2001,지방,202302,35,1,7.543201798564778,0
A5000,5대광역시,202302,35,2,6.075686608473492,0
11A01,강북지역,202302,35,3,4.347608908758282,1
11A02,강남지역,202302,35,3,4.081783631996211,1
11A11,도심권,202302,35,2,5.242663368930022,1
11A12,동북권,202302,35,3,4.383828509106849,1
11A13,서북권,202302,35,2,4.51263704558569,1
41000,경기,202302,35,2,6.131879153180137,0
45000,전북,202302,35,1,9.170405643447433,0
47000,경북,202302,35,2,9.141125873426475,0
50000,제주,202302,35,3,5.868959857986491,0
50000,제주,202302,7,3,5.917153176316994,0
A1000,전국,202302,7,2,6.737155104148911,0
A1000,전국,202302,7,3,5.609978674255171,0
11000,서울,202302,7,3,4.465528955139543,0
11A02,강남지역,202302,7,2,5.3609269412767855,1
11A12,동북권,202302,7,3,4.607955228137817,1
11A13,서북권,202302,7,2,5.651313593882677,1
11A14,서남권,202302,7,2,5.601646611779607,1
26000,부산,202302,7,2,7.409969854028077,0
26000,부산,202302,7,1,7.950530035335689,0
28000,인천,202302,7,3,6.737560572859429,0
41000,경기,202301,35,3,5.194892516566995,0
42000,강원,202301,35,2,6.697161393243436,0
48000,경남,202301,35,1,10.025316455696201,0
50000,제주,202301,35,3,5.567988735863762,0
A5000,5대광역시,202303,7,2,7.250000000000001,0
11A01,강북지역,202303,7,1,6.666666666666667,1
11A13,서북권,202303,7,2,5.674703964186485,1
28000,인천,202303,7,1,10.660332541567694,0
28000,인천,202303,7,3,6.583162084996502,0
43000,충북,202303,7,1,9.130434782608694,0
11A12,동북권,202303,1,1,4.893640501495468,1
30000,대전,202303,1,2,4.873924551758455,0
31000,울산,202303,1,3,4.715543721948625,0
44000,충남,202303,1,2,6,0
46000,전남,202303,1,2,5.249999999999999,0
48000,경남,202303,1,2,4.955056257495732,0
30000,대전,202302,1,2,4.799999999999999,0
36000,세종,202302,1,1,5.657628559286019,0
43000,충북,202302,7,2,8.794816703902903,0
41000,경기,202302,1,3,5,0
45000,전북,202302,1,1,6.4,0
50000,제주,202302,1,3,4.966463860261495,0
A2000,수도권,202302,1,2,5.120565097257044,0
A2001,지방,202302,1,2,5.0226512268556105,0
A8000,8개시도,202302,1,1,6.392220767771753,0
11000,서울,202302,1,2,4.595744680851064,0
11A02,강남지역,202302,1,2,4.566180176749292,1
11A13,서북권,202302,1,2,4.697887500575857,1
A2000,수도권,202305,35,3,4.8853462656048166,0
A2001,지방,202305,35,3,6.126395704008389,0
A2001,지방,202305,35,1,7.686452738571539,0
A5000,5대광역시,202305,35,3,5.766800226302207,0
A8000,8개시도,202305,35,2,7.925036099083309,0
11A12,동북권,202305,35,1,5.436013590033975,1
11A13,서북권,202305,35,3,4.420196921732438,1
29000,광주,202305,35,2,6.35233041709801,0
30000,대전,202305,35,3,6.297763177880499,0
46000,전남,202305,35,2,8.824312376775154,0
A2000,수도권,202305,1,2,5.339522789443603,0
A2001,지방,202305,1,2,5.3321967831833526,0
11A12,동북권,202305,1,1,4.955124981916926,1
11A15,동남권,202305,1,2,4.824260321731167,1
27000,대구,202305,1,1,5.538461538461538,0
28000,인천,202305,1,2,6,0
28000,인천,202305,1,1,5.910466142572711,0
29000,광주,202305,1,2,4.9679425156727905,0
42000,강원,202305,1,3,5.650135765464679,0
43000,충북,202305,1,3,5.2941176470588225,0
45000,전북,202305,1,3,5.142857142857142,0
46000,전남,202305,1,3,5.205557231865928,0
47000,경북,202305,1,2,5.454545454545454,0
48000,경남,202305,1,2,5.067239339579137,0
50000,제주,202305,1,2,5.7034220532319395,0
A1000,전국,202305,7,1,7.383403749128349,0
A5000,5대광역시,202305,7,3,6.158280276028536,0
A8000,8개시도,202305,7,1,9.387888286404868,0
11A01,강북지역,202305,7,1,6.760563380281689,1
11A11,도심권,202305,7,3,5.174307510952344,1
26000,부산,202305,7,3,5.890763854218672,0
41000,경기,202305,7,1,8.65265760197775,0
42000,강원,202305,7,1,8.245862113899829,0
43000,충북,202305,7,2,8.418018667989358,0
44000,충남,202305,7,2,8.605651208490713,0
45000,전북,202305,7,3,6.5571699305116855,0
46000,전남,202305,7,3,6.663725822870714,0
46000,전남,202305,7,2,8.4748418520851,0
50000,제주,202305,7,3,5.953151583381199,0
A2000,수도권,202304,35,1,5.334262690029189,0
A2001,지방,202304,35,2,7.142857142857142,0
A8000,8개시도,202304,35,3,6.228601595233412,0
11A01,강북지역,202304,35,3,4.321668982385716,1
11A01,강북지역,202304,35,1,5.211678832116788,1
28000,인천,202304,35,2,6.861951916190459,0
29000,광주,202304,35,1,6.979347290195019,0
31000,울산,202304,35,2,9.719897509296684,0
43000,충북,202304,35,1,11.182781857289573,0
44000,충남,202304,35,2,10.596210683190572,0
46000,전남,202304,35,2,8.375559828265153,0
47000,경북,202304,35,1,8.401855796445975,0
48000,경남,202304,35,2,7.7665317171993715,0
50000,제주,202304,35,3,5.863251289520249,0
46000,전남,202304,7,1,9.826361756835505,0
47000,경북,202304,7,2,8.565699781373095,0
11A01,강북지역,202304,7,3,4.753801476655344,1
11A15,동남권,202304,7,2,5.070112511488665,1
11A15,동남권,202304,7,3,3.985167783803127,1
29000,광주,202304,7,2,7.075812274368233,0
30000,대전,202304,7,3,5.993839664788967,0
30000,대전,202304,7,1,7.260504201680673,0
31000,울산,202304,7,2,8.65046102263202,0
31000,울산,202304,7,1,9.075630252100842,0
41000,경기,202304,7,1,8.790615241792556,0
A2001,지방,202304,1,1,6,0
11A01,강북지역,202304,1,1,5,1
11A11,도심권,202304,1,2,4.859625846338151,1
11A12,동북권,202304,1,1,4.957377049180328,1
11A12,동북권,202304,1,3,4.8,1
11A13,서북권,202304,1,2,4.9523809523809526,1
27000,대구,202304,1,1,5.4961832061068705,0
11A02,강남지역,202301,1,2,4.3999999999999995,1
11A14,서남권,202301,1,1,4.705882352941177,1
11A15,동남권,202301,1,1,4.256732240899313,1
29000,광주,202301,1,2,4.8,0
30000,대전,202301,1,1,5.271524399811409,0
41000,경기,202301,1,1,5.273318893124602,0
42000,강원,202301,1,2,5.255474452554744,0
44000,충남,202301,1,2,5.428571428571429,0
45000,전북,202301,1,1,6.1586495748191386,0
46000,전남,202301,1,3,4.559323390383358,0
45000,전북,202301,7,3,6.587770048516253,0
47000,경북,202301,7,2,8.29971181556196,0
A1000,전국,202301,7,1,7.670926429670913,0
A2000,수도권,202301,7,3,5.048205396908568,0
A2001,지방,202301,7,2,7.891247515772778,0
11A02,강남지역,202301,7,3,3.946469499925385,1
27000,대구,202301,7,1,8.517482517482518,0
27000,대구,202301,7,3,6.1194901613947215,0
36000,세종,202301,7,1,9.288183229538848,0
42000,강원,202301,7,1,8.6,0
A1000,전국,202301,35,3,4.954371418119742,0
A5000,5대광역시,202301,35,1,7.260454015795291,0
A5000,5대광역시,202301,35,3,5.706683698039576,0
11000,서울,202301,35,3,4.12091303778571,0
11A01,강북지역,202301,35,2,4.36719752362962,1
11A12,동북권,202301,35,1,4.795162964141062,1
11A13,서북권,202301,35,1,4.734307795573532,1
11A14,서남권,202301,35,2,4.336212646202398,1
11A14,서남권,202301,35,3,4.273518966726232,1
27000,대구,202301,35,2,6.416311336296202,0
27000,대구,202301,35,1,9.473684210526317,0
36000,세종,202301,35,3,6.249056603773584,0
36000,세종,202301,35,1,6.891046897205117,0
A1000,전국,202303,35,2,5.457986125385716,0
A2000,수도권,202303,35,3,4.831186769486403,0
11A01,강북지역,202303,35,3,4.312113312119473,1
11A12,동북권,202303,35,3,3.912861547301598,1
11A12,동북권,202303,35,2,4.58309641995092,1
11A13,서북권,202303,35,1,5.04549509509716,1
11A15,동남권,202303,35,2,4.07971213334062,1
31000,울산,202303,35,1,7.474181838668763,0
42000,강원,202303,35,1,10.287720941121384,0
45000,전북,202303,35,1,9.424529074516826,0
48000,경남,202303,7,1,9.112426035502958,0
50000,제주,202303,7,1,8.33989266547406,0
A2000,수도권,202303,7,1,6.979228486646884,0
A2000,수도권,202303,7,2,6.122448979591836,0
A2000,수도권,202303,7,3,5.224837565698193,0
A2001,지방,202303,7,3,6.277387465442451,0
A1000,전국,202302,35,2,5.355207841201565,0
A2000,수도권,202302,35,3,4.796243625206287,0
A8000,8개시도,202302,35,3,6.155432971773885,0
A8000,8개시도,202302,35,2,7.743151120722915,0
11A11,도심권,202302,35,1,5.2786870311866725,1
30000,대전,202302,35,1,7.486966741333761,0
36000,세종,202302,35,1,6.629356655853467,0
44000,충남,202302,35,2,9.947059638315205,0
46000,전남,202302,35,2,8.013014136044323,0
48000,경남,202302,35,3,6.20889900980459,0
50000,제주,202302,35,2,5.852358128981801,0
50000,제주,202302,35,1,6.4815675197933,0
45000,전북,202302,7,2,8.436060734302908,0
A2000,수도권,202302,7,1,7.0588235294117645,0
A2000,수도권,202302,7,2,6.055537248614274,0
11A01,강북지역,202302,7,3,4.750079314464518,1
11A13,서북권,202302,7,1,6.661406358783941,1
11A15,동남권,202302,7,2,4.961184993574967,1
36000,세종,202302,7,1,9.29203539823009,0
43000,충북,202301,35,1,11.555903202151063,0
45000,전북,202301,35,3,6.021621869865824,0
46000,전남,202301,35,3,4.752656179953405,0
48000,경남,202301,35,3,5.876696895228886,0
50000,제주,202301,35,1,6.534125025018346,0
11000,서울,202303,7,3,4.453188249151911,0
11A14,서남권,202303,7,2,5.54899529554876,1
11A14,서남권,202303,7,3,4.305949008498583,1
26000,부산,202303,7,3,5.974029183797278,0
30000,대전,202303,7,3,5.540684938841983,0
A5000,5대광역시,202303,1,1,5.454545454545454,0
11A13,서북권,202303,1,3,4.475524475524477,1
27000,대구,202303,1,3,4.734618235730171,0
29000,광주,202303,1,3,4.721311475409836,0
30000,대전,202303,1,3,4.459131680701134,0
36000,세종,202303,1,1,5.795150755438385,0
44000,충남,202303,1,3,5.213137983583222,0
45000,전북,202303,1,2,5.4868766227651244,0
11A14,서남권,202302,1,1,4.8,1
11A15,동남권,202302,1,3,4.246153846153847,1
28000,인천,202302,1,2,5.793173248457566,0
28000,인천,202302,1,3,5.777777777777778,0
29000,광주,202302,1,2,4.825885551961703,0
30000,대전,202302,1,3,4.319711570458302,0
43000,충북,202302,7,3,7.41127316692429,0
45000,전북,202302,1,3,5.418692130616419,0
36000,세종,202302,1,2,5.138086062941554,0
46000,전남,202302,1,2,4.939502181309916,0
50000,제주,202302,1,1,5.61224081632653,0
11A01,강북지역,202302,1,3,4.697872340425531,1
27000,대구,202305,35,1,6.876216465015364,0
29000,광주,202305,35,1,6.182773678557984,0
31000,울산,202305,35,2,11.24441834672854,0
50000,제주,202305,35,2,6.753257142857143,0
A2001,지방,202305,1,1,6.015037593984962,0
A5000,5대광역시,202305,1,3,4.8642130039018205,0
A8000,8개시도,202305,1,3,5.217350444375686,0
A8000,8개시도,202305,1,1,6.6382978723404245,0
11A11,도심권,202305,1,3,5.1971699408702845,1
11A12,동북권,202305,1,3,4.740118269530034,1
29000,광주,202305,1,3,4.689849336144259,0
30000,대전,202305,1,1,5.6000000000000005,0
42000,강원,202305,1,2,5.571428571428571,0
43000,충북,202305,1,2,5.616739880397129,0
44000,충남,202305,1,2,6.027945120366445,0
A2000,수도권,202305,7,1,6.9808558124540765,0
A2000,수도권,202305,7,3,5.470666078517866,0
11A02,강남지역,202305,7,1,5.643035820202697,1
11A13,서북권,202305,7,3,5.524013412275107,1
11A14,서남권,202305,7,2,5.62125754651115,1
11A14,서남권,202305,7,3,4.388373505179409,1
11A15,동남권,202305,7,3,4.32941992205555,1
26000,부산,202305,7,2,7.279520094155071,0
26000,부산,202305,7,1,8.059594755661504,0
27000,대구,202305,7,2,7.357377049180328,0
28000,인천,202305,7,3,6.993451523153562,0
31000,울산,202305,7,3,6.457337883959044,0
31000,울산,202305,7,2,8.43378640256223,0
41000,경기,202305,7,2,7.02439024390244,0
42000,강원,202305,7,2,8.262886310547705,0
47000,경북,202305,7,1,10.975609756097562,0
50000,제주,202305,7,2,6.174277562879597,0
50000,제주,202305,7,1,7.3909378292939945,0
A2001,지방,202304,35,1,7.623036649214661,0
11000,서울,202304,35,3,4.310017432149666,0
11A01,강북지역,202304,35,2,4.708799900007646,1
11A11,도심권,202304,35,2,5.208548268238761,1
11A14,서남권,202304,35,3,4.67411649671742,1
26000,부산,202304,35,3,5.414352464069012,0
26000,부산,202304,35,1,7.53329721082643,0
27000,대구,202304,35,3,5.929495792964505,0
41000,경기,202304,35,2,6.381131442463435,0
42000,강원,202304,35,1,10.287720941121384,0
47000,경북,202304,7,1,10.909090909090912,0
A8000,8개시도,202304,7,2,8.349404353520864,0
A8000,8개시도,202304,7,3,6.495866950992127,0
11000,서울,202304,7,2,5.431125820818486,0
11A02,강남지역,202304,7,3,4.077527281651186,1
11A11,도심권,202304,7,2,5.667869235630304,1
11A14,서남권,202304,7,3,4.181626187961985,1
26000,부산,202304,7,3,6.069860660431379,0
28000,인천,202304,7,1,10.894218522969847,0
30000,대전,202304,7,2,6.6547168532878915,0
36000,세종,202304,7,2,9.328856624319421,0
11A02,강남지역,202304,1,3,4.551724137931035,1
11A13,서북권,202304,1,1,5.076923076923077,1
11A15,동남권,202304,1,1,4.5,1
26000,부산,202304,1,3,4.967403744597231,0
36000,세종,202304,1,3,5.396351656436881,0
47000,경북,202304,1,2,5.4,0
50000,제주,202304,1,1,5.748303881481745,0
A1000,전국,202301,1,2,4.923076923076923,0
11A11,도심권,202301,1,1,4.899522029615932,1
11A12,동북권,202301,1,1,4.751972600705139,1
11A13,서북권,202301,1,2,4.595744680851064,1
11A15,동남권,202301,1,3,4.242395710736239,1
26000,부산,202301,1,3,4.8,0
30000,대전,202301,1,2,4.652735254711217,0
45000,전북,202301,1,3,5.107302793556016,0
48000,경남,202301,1,3,4.800000000000001,0
50000,제주,202301,1,2,5.57491149825784,0
A1000,전국,202301,7,2,6.700224271118864,0
A2000,수도권,202301,7,2,6.059162077750158,0
28000,인천,202301,7,2,8.309508196721312,0
30000,대전,202301,7,1,7.165187791631607,0
42000,강원,202301,7,3,6.828800949575024,0
44000,충남,202301,7,2,8.632114030126987,0
A2000,수도권,202301,35,3,4.7027731068471645,0
A8000,8개시도,202301,35,1,9.362435980625122,0
11000,서울,202301,35,1,4.307405828640658,0
11A11,도심권,202301,35,3,4.976565843985124,1
30000,대전,202301,35,3,8.04400623749125,0
A2001,지방,202303,35,2,7.01148839918429,0
A5000,5대광역시,202303,35,2,6.3305427959873155,0
11000,서울,202303,35,1,4.665465320191087,0
11A01,강북지역,202303,35,2,4.643037704663966,1
26000,부산,202303,35,2,5.762407858711013,0
29000,광주,202303,35,3,5.25,0
36000,세종,202303,35,3,9.16179060088678,0
42000,강원,202303,35,3,7.937799584343955,0
45000,전북,202303,35,2,6.7796338516895,0
46000,전남,202303,35,1,6.23625015917426,0
47000,경북,202303,7,2,8.88888888888889,0
50000,제주,202303,7,3,5.82661623284406,0
50000,제주,202303,7,2,5.9572899551613565,0
A1000,전국,202302,35,1,5.776303560630916,0
A2000,수도권,202302,35,2,5.227986583564143,0
A2000,수도권,202302,35,1,5.192130048143899,0
A2001,지방,202302,35,3,6.00544742356797,0
11A13,서북권,202302,35,1,4.9076363130260265,1
11A14,서남권,202302,35,3,4.210122036697424,1
28000,인천,202302,35,1,9.402110692949444,0
29000,광주,202302,35,1,5.875315166973295,0
31000,울산,202302,35,2,8.667121369853179,0
31000,울산,202302,35,1,9.148302209642019,0
41000,경기,202302,35,1,8.036959064327483,0
47000,경북,202302,35,3,8.140736661723162,0
48000,경남,202302,35,2,8.535136618018216,0
45000,전북,202302,7,3,6.5563896628726095,0
45000,전북,202302,7,1,9.787329403552857,0
48000,경남,202302,7,3,6.504686472942515,0
48000,경남,202302,7,1,9.54194525430888,0
50000,제주,202302,7,1,7.223116733755032,0
A5000,5대광역시,202302,7,1,7.7415150692370345,0
11A02,강남지역,202302,7,3,4.057501306847884,1
11A11,도심권,202302,7,3,4.84818362249728,1
11A12,동북권,202302,7,2,5.233553500660502,1
11A14,서남권,202302,7,3,4.137806786039862,1
11A15,동남권,202302,7,3,3.960714860730962,1
26000,부산,202302,7,3,6.109458549258568,0
27000,대구,202302,7,1,8.166712495580782,0
30000,대전,202302,7,2,6.545454545454546,0
A2001,지방,202303,7,1,8.70265914585012,0
A8000,8개시도,202303,7,1,9.6,0
11A11,도심권,202303,7,3,5.253173792499635,1
11A12,동북권,202303,7,1,6.711864406779661,1
11A15,동남권,202303,7,1,5.576120636232183,1
26000,부산,202303,7,1,8.199991251476314,0
27000,대구,202303,7,3,6.209375468024562,0
29000,광주,202303,7,3,6.820135852601213,0
36000,세종,202303,7,2,9.623273961965669,0
43000,충북,202303,7,3,7.337571298309249,0
44000,충남,202303,7,3,6.985711911433768,0
A1000,전국,202303,1,1,5.500000000000001,0
A2000,수도권,202303,1,3,4.921378944168095,0
A8000,8개시도,202303,1,2,5.372853559263024,0
11000,서울,202303,1,3,4.510067114093959,0
11000,서울,202303,1,2,4.762917482739405,0
11A02,강남지역,202303,1,3,4.4308482613277125,1
11A12,동북권,202303,1,2,4.776119402985075,1
11A15,동남권,202303,1,3,4.3999999999999995,1
26000,부산,202303,1,3,4.902447342245345,0
28000,인천,202303,1,3,5.907692307692307,0
31000,울산,202303,1,1,5.571428571428571,0
45000,전북,202303,1,1,6.464811783960721,0
46000,전남,202303,1,1,7.924413525732176,0
48000,경남,202303,1,1,5.5,0
50000,제주,202303,1,1,5.777770666666666,0
11A14,서남권,202302,1,2,4.499209180135854,1
29000,광주,202302,1,3,4.8,0
31000,울산,202302,1,1,5.51380458330161,0
44000,충남,202302,7,2,8.703180295308748,0
42000,강원,202302,1,1,6.12385583944287,0
36000,세종,202302,1,3,5.084831991001953,0
46000,전남,202302,1,1,8,0
A2000,수도권,202302,1,3,4.8136397696758415,0
11A12,동북권,202302,1,2,4.639175257731959,1
A1000,전국,202305,35,2,5.616716926661475,0
A5000,5대광역시,202305,35,1,7.576626606026076,0
A5000,5대광역시,202305,35,2,6.440662106324972,0
A8000,8개시도,202305,35,3,6.400603973658326,0
11A15,동남권,202305,35,2,4.207142507531118,1
26000,부산,202305,35,2,5.5603836755173015,0
28000,인천,202305,35,3,6,0
30000,대전,202305,35,2,7.392611064242411,0
41000,경기,202305,35,3,5.361615271263302,0
42000,강원,202305,35,3,7.716424931068508,0
43000,충북,202305,35,3,7.198856880134515,0
44000,충남,202305,35,2,9.949888264611253,0
44000,충남,202305,35,1,10.106893410264195,0
48000,경남,202305,35,3,6.352941176470588,0
A5000,5대광역시,202305,1,2,5.142857142857142,0
11A01,강북지역,202305,1,1,4.992612933607643,1
