basYm,rprSexNm,rprAggrNm,estbYr,bizAreaNm,bizBzcCd,bizBzcCdNm,empeCntNm,fnafBasYr,cptlAmt,saleAmt,bzopPftAmt,crtmNpfAmt,astTsumAmt,debtTsumAmt
202208,여성,50대,2000,강원도 속초시,10,식료품 제조업,5명 이상 10명 미만,2017,181000000,1084000000,56000000,62000000,735000000,321000000
202208,여성,50대,2014,강원도 속초시,47,소매업; 자동차 제외,5명 이상 10명 미만,2021,181000000,1096000000,99000000,74000000,841000000,524000000
202208,여성,60대,2014,강원도 속초시,56,음식점 및 주점업,1명 이상 5명 미만,2020,153000000,144000000,12000000,11000000,154000000,1000000
202208,여성,60대,2006,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2017,116000000,1096000000,99000000,86000000,500000000,384000000
202208,남성,40대,2018,강원도 속초시,91,스포츠 및 오락관련 서비스업,0명,2020,181000000,191000000,32000000,35000000,228000000,2000000
202208,남성,40대,2001,강원도 속초시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2020,181000000,1096000000,99000000,86000000,662000000,394000000
202208,남성,60대,2008,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,78000000,962000000,57000000,66000000,153000000,75000000
202208,여성,50대,2007,강원도 속초시,46,도매 및 상품 중개업,0명,2020,0,657000000,22000000,12000000,99000000,258000000
202208,남성,50대,2009,강원도 속초시,10,식료품 제조업,10명 이상 30명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,40대,2018,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,27000000,456000000,51000000,60000000,264000000,237000000
202208,여성,50대,2011,강원도 속초시,10,식료품 제조업,10명 이상 30명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,2013,강원도 속초시,47,소매업; 자동차 제외,0명,2021,181000000,742000000,63000000,34000000,841000000,524000000
202208,여성,40대,2012,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,930000000,46000000,48000000,532000000,100000000
202208,남성,50대,2012,강원도 속초시,42,전문직별 공사업,1명 이상 5명 미만,2021,91000000,118000000,2000000,7000000,106000000,15000000
202208,남성,50대,2005,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,74000000,970000000,87000000,66000000,674000000,524000000
202208,남성,50대,2007,강원도 속초시,95,개인 및 소비용품 수리업,1명 이상 5명 미만,2018,40000000,384000000,39000000,40000000,172000000,132000000
202208,여성,50대,2017,강원도 속초시,56,음식점 및 주점업,10명 이상 30명 미만,2019,181000000,1096000000,99000000,86000000,453000000,136000000
202208,남성,40대,2018,강원도 속초시,10,식료품 제조업,1명 이상 5명 미만,2021,181000000,617000000,49000000,17000000,841000000,524000000
202208,남성,50대,2018,강원도 속초시,86,보건업,0명,2020,181000000,1035000000,99000000,86000000,841000000,524000000
202208,남성,40대,2018,강원도 속초시,47,소매업; 자동차 제외,0명,2019,115000000,478000000,64000000,58000000,181000000,66000000
202208,남성,30대,2014,강원도 속초시,47,소매업; 자동차 제외,30명 이상 50명 미만,2020,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,2010,강원도 속초시,10,식료품 제조업,5명 이상 10명 미만,2021,113000000,773000000,47000000,40000000,608000000,495000000
202208,남성,40대,2013,강원도 속초시,46,도매 및 상품 중개업,0명,2019,50000000,653000000,38000000,39000000,51000000,1000000
202208,여성,60대,2012,강원도 속초시,47,소매업; 자동차 제외,0명,2020,34000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,1995,강원도 속초시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2017,139000000,654000000,51000000,51000000,234000000,95000000
202208,남성,50대,2012,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1096000000,87000000,69000000,841000000,524000000
202208,남성,50대,2015,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,128000000,1096000000,37000000,63000000,562000000,434000000
202208,여성,50대,2012,강원도 속초시,56,음식점 및 주점업,5명 이상 10명 미만,2018,181000000,1096000000,99000000,86000000,841000000,77000000
202208,남성,50대,2007,강원도 속초시,10,식료품 제조업,1명 이상 5명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,1998,강원도 속초시,46,도매 및 상품 중개업,0명,2020,144000000,827000000,34000000,49000000,201000000,57000000
202208,여성,40대,2019,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,143000000,1096000000,99000000,86000000,162000000,19000000
202208,남성,50대,2005,강원도 속초시,47,소매업; 자동차 제외,0명,2019,18000000,375000000,18000000,20000000,80000000,62000000
202208,남성,50대,2008,강원도 속초시,86,보건업,10명 이상 30명 미만,2016,0,1017000000,99000000,61000000,743000000,524000000
202208,남성,40대,2011,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,181000000,1096000000,69000000,66000000,841000000,399000000
202208,남성,50대,2001,강원도 속초시,45,자동차 및 부품 판매업,5명 이상 10명 미만,2020,119000000,1096000000,99000000,86000000,576000000,457000000
202208,남성,50대,2003,강원도 속초시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2020,181000000,1096000000,99000000,14000000,841000000,524000000
202208,남성,50대,2000,강원도 속초시,10,식료품 제조업,10명 이상 30명 미만,2021,181000000,1096000000,93000000,80000000,841000000,524000000
202208,남성,50대,2009,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1096000000,71000000,64000000,608000000,331000000
202208,남성,40대,2003,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,50000000,143000000,20000000,14000000,82000000,32000000
202208,남성,30대,2005,강원도 속초시,56,음식점 및 주점업,1명 이상 5명 미만,2020,0,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,2009,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,7000000,1096000000,42000000,32000000,278000000,271000000
202208,남성,50대,2009,강원도 속초시,47,소매업; 자동차 제외,0명,2019,53000000,1096000000,55000000,48000000,65000000,12000000
202208,여성,60대,2006,강원도 속초시,47,소매업; 자동차 제외,0명,2017,116000000,1096000000,99000000,86000000,500000000,384000000
202208,남성,60대,2004,강원도 속초시,56,음식점 및 주점업,0명,2020,0,772000000,99000000,0,48000000,524000000
202208,남성,50대,2001,강원도 속초시,95,개인 및 소비용품 수리업,5명 이상 10명 미만,2018,179000000,908000000,99000000,86000000,752000000,524000000
202208,여성,60대,1999,강원도 속초시,56,음식점 및 주점업,0명,2018,181000000,712000000,99000000,86000000,514000000,32000000
202208,여성,50대,2002,강원도 속초시,10,식료품 제조업,0명,2020,181000000,1096000000,48000000,78000000,841000000,524000000
202208,남성,50대,1995,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1096000000,75000000,60000000,779000000,445000000
202208,남성,60대,2016,강원도 속초시,56,음식점 및 주점업,10명 이상 30명 미만,2021,181000000,597000000,99000000,73000000,841000000,524000000
202208,남성,50대,2016,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2019,181000000,221000000,39000000,36000000,338000000,120000000
202208,여성,50대,2011,강원도 속초시,10,식료품 제조업,5명 이상 10명 미만,2020,181000000,1096000000,99000000,86000000,841000000,524000000
202208,여성,40대,2000,강원도 속초시,56,음식점 및 주점업,0명,2017,41000000,94000000,8000000,9000000,43000000,2000000
202208,남성,40대,2017,강원도 속초시,10,식료품 제조업,1명 이상 5명 미만,2021,141000000,1021000000,54000000,78000000,404000000,263000000
202208,남성,50대,2018,강원도 속초시,56,음식점 및 주점업,1명 이상 5명 미만,2021,61000000,555000000,39000000,45000000,193000000,132000000
202208,남성,50대,2001,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,38000000,625000000,39000000,37000000,148000000,110000000
202208,여성,40대,2017,강원도 속초시,56,음식점 및 주점업,5명 이상 10명 미만,2020,7000000,154000000,14000000,15000000,56000000,49000000
202208,남성,50대,2014,강원도 속초시,10,식료품 제조업,0명,2021,181000000,1096000000,98000000,86000000,841000000,524000000
202208,남성,60대,1996,강원도 속초시,47,소매업; 자동차 제외,0명,2020,94000000,894000000,31000000,31000000,672000000,524000000
202208,남성,60대,2001,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,124000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,40대,2014,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,여성,40대,2016,강원도 속초시,56,음식점 및 주점업,1명 이상 5명 미만,2019,39000000,619000000,99000000,86000000,214000000,175000000
202208,남성,50대,2000,강원도 속초시,10,식료품 제조업,5명 이상 10명 미만,2021,181000000,1096000000,93000000,84000000,841000000,524000000
202208,남성,50대,2011,강원도 속초시,95,개인 및 소비용품 수리업,10명 이상 30명 미만,2021,181000000,1096000000,99000000,86000000,763000000,524000000
202208,남성,60대,1995,강원도 속초시,86,보건업,1명 이상 5명 미만,2018,176000000,387000000,99000000,86000000,196000000,20000000
202208,남성,50대,2008,강원도 속초시,45,자동차 및 부품 판매업,0명,2020,181000000,1096000000,56000000,40000000,769000000,14000000
202208,남성,60대,2010,강원도 속초시,10,식료품 제조업,1명 이상 5명 미만,2020,181000000,897000000,78000000,49000000,841000000,524000000
202208,남성,40대,2020,강원도 속초시,10,식료품 제조업,1명 이상 5명 미만,2021,46000000,611000000,5000000,14000000,65000000,19000000
202208,남성,50대,2012,강원도 속초시,47,소매업; 자동차 제외,0명,2020,140000000,639000000,34000000,49000000,220000000,80000000
202208,남성,60대,2004,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2019,181000000,226000000,29000000,18000000,841000000,524000000
202208,여성,50대,2018,강원도 속초시,56,음식점 및 주점업,5명 이상 10명 미만,2021,181000000,1096000000,98000000,86000000,836000000,524000000
202208,여성,50대,2003,강원도 속초시,10,식료품 제조업,5명 이상 10명 미만,2021,181000000,1028000000,10000000,72000000,841000000,524000000
202208,남성,50대,2012,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2017,181000000,428000000,-12000000,8000000,401000000,123000000
202208,남성,60대,1990,강원도 속초시,86,보건업,10명 이상 30명 미만,2020,181000000,1096000000,99000000,86000000,742000000,454000000
202208,남성,50대,1995,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1096000000,75000000,60000000,779000000,445000000
202208,남성,60대,1990,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2017,0,541000000,25000000,22000000,153000000,180000000
202208,남성,50대,2014,강원도 속초시,10,식료품 제조업,10명 이상 30명 미만,2021,181000000,1096000000,98000000,86000000,841000000,524000000
202208,남성,50대,2013,강원도 속초시,47,소매업; 자동차 제외,0명,2021,181000000,742000000,63000000,34000000,841000000,524000000
202208,남성,50대,2003,강원도 속초시,10,식료품 제조업,10명 이상 30명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,1999,강원도 속초시,86,보건업,10명 이상 30명 미만,2020,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,2009,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,53000000,1096000000,55000000,48000000,65000000,12000000
202208,남성,40대,2014,강원도 속초시,10,식료품 제조업,1명 이상 5명 미만,2020,119000000,828000000,37000000,28000000,592000000,473000000
202208,남성,60대,2002,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1080000000,75000000,62000000,527000000,269000000
202208,여성,40대,2019,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,143000000,1096000000,99000000,86000000,162000000,19000000
202208,남성,40대,2013,강원도 속초시,56,음식점 및 주점업,1명 이상 5명 미만,2019,181000000,298000000,9000000,65000000,841000000,524000000
202208,여성,60대,2018,강원도 속초시,56,음식점 및 주점업,0명,2019,20000000,239000000,44000000,47000000,22000000,2000000
202208,남성,50대,1995,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,181000000,627000000,71000000,44000000,841000000,524000000
202208,남성,40대,2011,강원도 속초시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,2015,강원도 속초시,56,음식점 및 주점업,1명 이상 5명 미만,2018,181000000,1096000000,99000000,86000000,490000000,221000000
202208,남성,60대,1997,강원도 속초시,47,소매업; 자동차 제외,0명,2020,89000000,198000000,24000000,24000000,138000000,49000000
202208,남성,50대,2019,강원도 속초시,56,음식점 및 주점업,1명 이상 5명 미만,2020,171000000,648000000,47000000,55000000,231000000,60000000
202208,여성,50대,2002,강원도 속초시,47,소매업; 자동차 제외,0명,2016,0,663000000,37000000,41000000,95000000,163000000
202208,남성,60대,2017,강원도 속초시,86,보건업,1명 이상 5명 미만,2021,170000000,613000000,99000000,86000000,471000000,301000000
202208,남성,50대,2018,강원도 속초시,86,보건업,1명 이상 5명 미만,2020,181000000,1035000000,99000000,86000000,841000000,524000000
202208,남성,60대,1995,강원도 속초시,86,보건업,1명 이상 5명 미만,2018,176000000,387000000,99000000,86000000,196000000,20000000
202208,남성,60대,1993,강원도 속초시,47,소매업; 자동차 제외,0명,2018,37000000,1084000000,48000000,48000000,57000000,20000000
202208,여성,50대,2012,강원도 속초시,56,음식점 및 주점업,1명 이상 5명 미만,2021,157000000,395000000,40000000,49000000,165000000,8000000
202208,여성,60대,2012,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,34000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,1998,강원도 속초시,10,식료품 제조업,1명 이상 5명 미만,2020,181000000,1096000000,99000000,86000000,639000000,399000000
202208,여성,40대,2012,강원도 속초시,56,음식점 및 주점업,1명 이상 5명 미만,2017,181000000,397000000,34000000,36000000,707000000,75000000
202208,남성,60대,1993,강원도 속초시,46,도매 및 상품 중개업,0명,2018,99000000,326000000,15000000,14000000,185000000,86000000
202208,남성,60대,1996,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,0,894000000,31000000,19000000,672000000,524000000
202208,여성,50대,2007,강원도 속초시,47,소매업; 자동차 제외,0명,2018,181000000,417000000,45000000,49000000,283000000,7000000
202208,남성,50대,2004,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,45000000,704000000,31000000,31000000,78000000,32000000
202208,남성,60대,1997,강원도 속초시,46,도매 및 상품 중개업,5명 이상 10명 미만,2018,0,567000000,0,29000000,111000000,401000000
202208,남성,60대,1997,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,89000000,198000000,24000000,24000000,138000000,49000000
202208,남성,50대,2010,강원도 속초시,47,소매업; 자동차 제외,0명,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,여성,50대,2009,강원도 속초시,96,기타 개인 서비스업,10명 이상 30명 미만,2021,9000000,780000000,-229000000,-308000000,841000000,524000000
202208,여성,60대,2014,강원도 속초시,56,음식점 및 주점업,0명,2021,181000000,975000000,99000000,86000000,841000000,449000000
202208,남성,60대,2014,강원도 속초시,10,식료품 제조업,1명 이상 5명 미만,2017,94000000,457000000,44000000,32000000,440000000,346000000
202208,남성,50대,2005,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,2011,강원도 속초시,46,도매 및 상품 중개업,10명 이상 30명 미만,2017,133000000,1096000000,99000000,86000000,135000000,2000000
202208,여성,50대,2016,강원도 속초시,56,음식점 및 주점업,0명,2018,181000000,256000000,46000000,33000000,616000000,428000000
202208,남성,60대,1996,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,181000000,237000000,49000000,42000000,758000000,467000000
202208,남성,30대,2019,강원도 속초시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,0,1096000000,95000000,86000000,70000000,140000000
202208,남성,30대,2017,강원도 속초시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,28000000,936000000,43000000,40000000,283000000,255000000
202208,남성,60대,1994,강원도 속초시,10,식료품 제조업,0명,2016,0,778000000,99000000,86000000,461000000,138000000
202208,남성,50대,2015,강원도 속초시,46,도매 및 상품 중개업,0명,2021,39000000,1096000000,54000000,39000000,449000000,410000000
202208,남성,50대,1997,강원도 양양군,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1020000000,40000000,32000000,644000000,145000000
202208,남성,60대,1996,강원도 양양군,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,181000000,547000000,41000000,22000000,803000000,501000000
202208,남성,40대,2018,강원도 양양군,56,음식점 및 주점업,1명 이상 5명 미만,2021,181000000,1096000000,99000000,86000000,204000000,22000000
202208,남성,40대,2015,강원도 양양군,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,0,1096000000,99000000,86000000,233000000,342000000
202208,남성,50대,2003,강원도 양양군,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,53000000,178000000,10000000,22000000,210000000,157000000
202208,남성,60대,2008,강원도 양양군,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,640000000,31000000,28000000,245000000,1000000
202208,남성,50대,2003,강원도 양양군,47,소매업; 자동차 제외,1명 이상 5명 미만,2017,103000000,899000000,60000000,58000000,107000000,4000000
202208,남성,50대,2014,강원도 양양군,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,86000000,1096000000,93000000,69000000,700000000,524000000
202208,남성,40대,2015,강원도 양양군,46,도매 및 상품 중개업,0명,2020,59000000,1096000000,99000000,86000000,259000000,200000000
202208,남성,40대,2006,강원도 양양군,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,10000000,1096000000,99000000,82000000,297000000,287000000
202208,남성,40대,2005,강원도 영월군,45,자동차 및 부품 판매업,0명,2020,59000000,849000000,38000000,43000000,325000000,266000000
202208,남성,50대,1998,강원도 영월군,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,29000000,626000000,6000000,29000000,231000000,202000000
202208,남성,40대,2007,강원도 영월군,47,소매업; 자동차 제외,0명,2020,38000000,240000000,38000000,38000000,50000000,12000000
202208,남성,40대,2006,강원도 영월군,45,자동차 및 부품 판매업,0명,2020,181000000,393000000,35000000,36000000,309000000,2000000
202208,남성,50대,2006,강원도 영월군,46,도매 및 상품 중개업,0명,2020,24000000,449000000,29000000,29000000,149000000,125000000
202208,남성,40대,2016,강원도 영월군,47,소매업; 자동차 제외,1명 이상 5명 미만,2019,176000000,340000000,21000000,21000000,177000000,1000000
202208,남성,60대,2005,강원도 원주시,46,도매 및 상품 중개업,0명,2019,81000000,1096000000,83000000,64000000,666000000,524000000
202208,남성,50대,2009,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,181000000,1096000000,99000000,69000000,841000000,524000000
202208,여성,50대,2007,강원도 원주시,32,가구 제조업,0명,2015,0,1096000000,99000000,86000000,213000000,280000000
202208,남성,50대,2013,강원도 원주시,56,음식점 및 주점업,1명 이상 5명 미만,2018,181000000,1096000000,99000000,86000000,248000000,52000000
202208,남성,50대,2007,강원도 원주시,42,전문직별 공사업,1명 이상 5명 미만,2015,181000000,373000000,27000000,25000000,354000000,91000000
202208,남성,50대,1994,강원도 원주시,45,자동차 및 부품 판매업,10명 이상 30명 미만,2021,181000000,1096000000,99000000,86000000,841000000,26000000
202208,남성,60대,2008,강원도 원주시,47,소매업; 자동차 제외,0명,2020,52000000,491000000,81000000,59000000,52000000,0
202208,남성,40대,2000,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,181000000,1096000000,99000000,77000000,841000000,524000000
202208,남성,60대,2000,강원도 원주시,46,도매 및 상품 중개업,0명,2016,181000000,420000000,5000000,0,678000000,452000000
202208,남성,60대,2007,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,23000000,618000000,37000000,35000000,71000000,48000000
202208,남성,50대,2000,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,106000000,421000000,20000000,25000000,106000000,0
202208,남성,50대,2004,강원도 원주시,46,도매 및 상품 중개업,0명,2020,181000000,1050000000,28000000,26000000,508000000,142000000
202208,남성,60대,2006,강원도 원주시,46,도매 및 상품 중개업,0명,2020,168000000,952000000,51000000,49000000,182000000,14000000
202208,남성,40대,2007,강원도 원주시,46,도매 및 상품 중개업,0명,2016,0,462000000,15000000,15000000,44000000,77000000
202208,남성,40대,2006,강원도 원주시,29,기타 기계 및 장비 제조업,1명 이상 5명 미만,2020,0,159000000,15000000,13000000,62000000,167000000
202208,남성,40대,2012,강원도 원주시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,0,460000000,20000000,6000000,828000000,524000000
202208,남성,40대,2007,강원도 원주시,46,도매 및 상품 중개업,10명 이상 30명 미만,2020,124000000,1096000000,41000000,37000000,841000000,524000000
202208,남성,50대,2006,강원도 원주시,30,자동차 및 트레일러 제조업,0명,2020,24000000,206000000,27000000,26000000,120000000,96000000
202208,남성,40대,2015,강원도 원주시,56,음식점 및 주점업,0명,2018,51000000,1096000000,66000000,58000000,104000000,53000000
202208,여성,60대,1997,강원도 원주시,42,전문직별 공사업,5명 이상 10명 미만,2020,181000000,445000000,18000000,26000000,624000000,167000000
202208,남성,50대,2015,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,70000000,34000000,-12000000,-11000000,74000000,4000000
202208,여성,60대,2008,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2016,0,700000000,70000000,71000000,291000000,219000000
202208,남성,50대,2000,강원도 원주시,47,소매업; 자동차 제외,10명 이상 30명 미만,2020,181000000,1096000000,99000000,86000000,765000000,400000000
202208,남성,50대,2012,강원도 원주시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,181000000,1096000000,94000000,86000000,841000000,3000000
202208,남성,50대,2001,강원도 원주시,16,목재 및 나무제품 제조업; 가구 제외,5명 이상 10명 미만,2021,26000000,779000000,66000000,40000000,719000000,524000000
202208,남성,50대,2001,강원도 원주시,20,화학물질 및 화학제품 제조업; 의약품 제외,5명 이상 10명 미만,2020,0,1096000000,95000000,33000000,841000000,524000000
202208,여성,60대,2010,강원도 원주시,47,소매업; 자동차 제외,0명,2019,0,327000000,0,7000000,27000000,351000000
202208,남성,40대,2013,강원도 원주시,96,기타 개인 서비스업,1명 이상 5명 미만,2020,0,1096000000,99000000,86000000,147000000,175000000
202208,남성,30대,2015,강원도 원주시,86,보건업,0명,2020,181000000,885000000,99000000,86000000,648000000,302000000
202208,남성,50대,2011,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1096000000,71000000,55000000,319000000,70000000
202208,여성,50대,2010,강원도 원주시,46,도매 및 상품 중개업,0명,2015,159000000,668000000,57000000,53000000,259000000,100000000
202208,남성,50대,2009,강원도 원주시,42,전문직별 공사업,1명 이상 5명 미만,2020,0,278000000,29000000,27000000,31000000,130000000
202208,여성,60대,1992,강원도 원주시,56,음식점 및 주점업,0명,2014,33000000,108000000,14000000,11000000,85000000,52000000
202208,남성,50대,2005,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,181000000,1096000000,88000000,63000000,841000000,524000000
202208,남성,50대,2005,강원도 원주시,46,도매 및 상품 중개업,0명,2020,24000000,477000000,46000000,43000000,130000000,106000000
202208,여성,50대,2004,강원도 원주시,46,도매 및 상품 중개업,0명,2015,138000000,1044000000,60000000,60000000,246000000,109000000
202208,남성,50대,2004,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2015,15000000,567000000,35000000,34000000,137000000,121000000
202208,남성,50대,2003,강원도 원주시,46,도매 및 상품 중개업,0명,2021,0,374000000,41000000,37000000,75000000,224000000
202208,남성,50대,2003,강원도 원주시,56,음식점 및 주점업,5명 이상 10명 미만,2020,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,50대,2003,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2015,6000000,460000000,26000000,24000000,71000000,64000000
202208,여성,50대,2015,강원도 원주시,32,가구 제조업,1명 이상 5명 미만,2021,46000000,264000000,15000000,6000000,58000000,12000000
202208,남성,60대,2000,강원도 원주시,47,소매업; 자동차 제외,0명,2019,171000000,559000000,5000000,4000000,246000000,75000000
202208,남성,50대,2002,강원도 원주시,47,소매업; 자동차 제외,0명,2019,23000000,712000000,0,30000000,96000000,72000000
202208,남성,50대,2002,강원도 원주시,68,부동산업,1명 이상 5명 미만,2014,181000000,361000000,0,0,426000000,159000000
202208,남성,40대,2008,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,1096000000,77000000,75000000,744000000,315000000
202208,여성,60대,1982,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,0,312000000,31000000,32000000,64000000,101000000
202208,남성,40대,2014,강원도 원주시,96,기타 개인 서비스업,0명,2019,181000000,790000000,99000000,86000000,534000000,196000000
202208,남성,50대,2015,강원도 원주시,20,화학물질 및 화학제품 제조업; 의약품 제외,1명 이상 5명 미만,2021,42000000,114000000,-2000000,10000000,43000000,1000000
202208,남성,60대,1998,강원도 원주시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,181000000,1096000000,43000000,47000000,344000000,111000000
202208,남성,30대,2008,강원도 원주시,42,전문직별 공사업,0명,2016,117000000,168000000,26000000,26000000,119000000,1000000
202208,여성,50대,2008,강원도 원주시,46,도매 및 상품 중개업,0명,2020,0,1096000000,58000000,40000000,815000000,524000000
202208,남성,40대,2009,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,123000000,259000000,13000000,13000000,128000000,5000000
202208,남성,50대,2013,강원도 원주시,46,도매 및 상품 중개업,0명,2021,181000000,1096000000,83000000,48000000,841000000,524000000
202208,여성,60대,2000,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,27000000,1096000000,0,51000000,749000000,524000000
202208,남성,30대,2018,강원도 원주시,46,도매 및 상품 중개업,0명,2019,14000000,1096000000,56000000,56000000,16000000,2000000
202208,남성,40대,2012,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,69000000,802000000,55000000,26000000,841000000,524000000
202208,남성,60대,2004,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,181000000,535000000,33000000,36000000,841000000,524000000
202208,남성,40대,2008,강원도 원주시,46,도매 및 상품 중개업,0명,2021,181000000,1096000000,77000000,75000000,744000000,315000000
202208,남성,60대,2009,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,181000000,469000000,47000000,21000000,569000000,265000000
202208,남성,50대,2015,강원도 원주시,95,개인 및 소비용품 수리업,0명,2021,0,224000000,20000000,23000000,103000000,103000000
202208,남성,40대,2014,강원도 원주시,86,보건업,10명 이상 30명 미만,2021,181000000,1096000000,99000000,86000000,841000000,524000000
202208,남성,40대,2009,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,123000000,259000000,13000000,13000000,128000000,5000000
202208,남성,50대,1997,강원도 원주시,95,개인 및 소비용품 수리업,0명,2021,105000000,215000000,26000000,18000000,709000000,524000000
202208,남성,50대,2020,강원도 원주시,47,소매업; 자동차 제외,0명,2021,160000000,1045000000,30000000,30000000,193000000,33000000
202208,남성,30대,2008,강원도 원주시,42,전문직별 공사업,0명,2016,117000000,168000000,26000000,26000000,119000000,1000000
202208,남성,40대,2017,강원도 원주시,42,전문직별 공사업,1명 이상 5명 미만,2020,82000000,797000000,73000000,86000000,117000000,35000000
202208,남성,70대,1999,강원도 원주시,46,도매 및 상품 중개업,0명,2021,70000000,266000000,27000000,27000000,72000000,2000000
