basYm,rprSexNm,rprAggrNm,estbYr,bizAreaNm,bizBzcCd,bizBzcCdNm,empeCntNm,fnafBasYr,debtTsumAmt
202208,여성,50대,2017,강원도 동해시,45,자동차 및 부품 판매업,0명,2018,61000000
202208,여성,30대,2019,강원도 동해시,47,소매업; 자동차 제외,0명,2020,4000000
202208,여성,50대,2015,강원도 동해시,56,음식점 및 주점업,0명,2020,39000000
202208,여성,60대,2020,강원도 동해시,56,음식점 및 주점업,0명,2021,28000000
202208,남성,40대,2013,강원도 동해시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,89000000
202208,남성,50대,2016,강원도 동해시,42,전문직별 공사업,0명,2021,31000000
202208,남성,60대,2016,강원도 동해시,42,전문직별 공사업,0명,2021,63000000
202208,여성,60대,2016,강원도 동해시,56,음식점 및 주점업,0명,2022,43000000
202208,남성,40대,2012,강원도 동해시,56,음식점 및 주점업,0명,2021,28000000
202208,여성,40대,2017,강원도 동해시,96,기타 개인 서비스업,0명,2020,30000000
202208,여성,40대,2016,강원도 동해시,96,기타 개인 서비스업,0명,2017,34000000
202208,남성,40대,2017,강원도 동해시,47,소매업; 자동차 제외,0명,2021,429000000
202208,남성,50대,2008,강원도 동해시,42,전문직별 공사업,0명,2018,10000000
202208,여성,60대,2009,강원도 동해시,45,자동차 및 부품 판매업,0명,2022,81000000
202208,여성,50대,2012,강원도 동해시,96,기타 개인 서비스업,5명 이상 10명 미만,2019,524000000
202208,남성,60대,2018,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,524000000
202208,남성,40대,2016,강원도 동해시,56,음식점 및 주점업,0명,2021,175000000
202208,여성,60대,2010,강원도 동해시,56,음식점 및 주점업,0명,2014,67000000
202208,남성,50대,2015,강원도 동해시,56,음식점 및 주점업,0명,2018,110000000
202208,남성,40대,2006,강원도 동해시,46,도매 및 상품 중개업,0명,2017,157000000
202208,남성,40대,2017,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2019,53000000
202208,여성,40대,2010,강원도 동해시,42,전문직별 공사업,0명,2019,85000000
202208,남성,60대,2011,강원도 동해시,45,자동차 및 부품 판매업,0명,2022,81000000
202208,남성,40대,2002,강원도 동해시,42,전문직별 공사업,0명,2021,188000000
202208,남성,50대,2002,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,380000000
202208,남성,50대,1988,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,317000000
202208,여성,50대,2014,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,522000000
202208,여성,30대,2016,강원도 동해시,56,음식점 및 주점업,0명,2019,32000000
202208,남성,40대,2016,강원도 동해시,46,도매 및 상품 중개업,0명,2020,4000000
202208,남성,50대,2009,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,70000000
202208,남성,50대,2018,강원도 동해시,46,도매 및 상품 중개업,0명,2021,524000000
202208,여성,40대,2016,강원도 동해시,56,음식점 및 주점업,0명,2017,18000000
202208,남성,60대,2019,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2021,62000000
202208,여성,60대,2020,강원도 동해시,56,음식점 및 주점업,0명,2022,122000000
202208,여성,60대,2011,강원도 동해시,47,소매업; 자동차 제외,0명,2019,209000000
202208,남성,40대,2008,강원도 동해시,95,개인 및 소비용품 수리업,1명 이상 5명 미만,2021,417000000
202208,남성,50대,2018,강원도 동해시,29,기타 기계 및 장비 제조업,1명 이상 5명 미만,2020,116000000
202208,여성,60대,1999,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,97000000
202208,남성,50대,2002,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2019,2000000
202208,남성,50대,1988,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,524000000
202208,남성,40대,2013,강원도 동해시,46,도매 및 상품 중개업,0명,2021,1000000
202208,남성,50대,2009,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2019,16000000
202208,남성,50대,2008,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,456000000
202208,여성,60대,2016,강원도 동해시,56,음식점 및 주점업,0명,2021,69000000
202208,남성,60대,2018,강원도 동해시,45,자동차 및 부품 판매업,0명,2022,90000000
202208,남성,40대,2016,강원도 동해시,42,전문직별 공사업,0명,2022,134000000
202208,여성,60대,2009,강원도 동해시,46,도매 및 상품 중개업,5명 이상 10명 미만,2019,496000000
202208,남성,40대,2016,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,100000000
202208,남성,50대,2001,강원도 동해시,42,전문직별 공사업,0명,2020,524000000
202208,남성,50대,2001,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2015,3000000
202208,남성,50대,2004,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2018,35000000
202208,남성,60대,1996,강원도 동해시,49,육상 운송 및 파이프라인 운송업,1명 이상 5명 미만,2021,110000000
202208,남성,60대,1999,강원도 동해시,10,식료품 제조업,10명 이상 30명 미만,2020,524000000
202208,여성,60대,1999,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2018,277000000
202208,남성,60대,1987,강원도 동해시,10,식료품 제조업,1명 이상 5명 미만,2019,207000000
202208,여성,60대,1999,강원도 동해시,46,도매 및 상품 중개업,0명,2021,221000000
202208,남성,60대,1986,강원도 동해시,10,식료품 제조업,10명 이상 30명 미만,2021,399000000
202208,여성,60대,1983,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,496000000
202208,여성,40대,2014,강원도 동해시,56,음식점 및 주점업,0명,2015,19000000
202208,여성,60대,1982,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,524000000
202208,남성,50대,2011,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2017,5000000
202208,남성,40대,2008,강원도 동해시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,417000000
202208,남성,50대,2013,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,55000000
202208,여성,40대,2013,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,524000000
202208,남성,40대,2010,강원도 동해시,42,전문직별 공사업,0명,2014,5000000
202208,여성,60대,2006,강원도 동해시,56,음식점 및 주점업,0명,2020,404000000
202208,남성,30대,2012,강원도 동해시,86,보건업,0명,2020,36000000
202208,남성,30대,2010,강원도 동해시,47,소매업; 자동차 제외,0명,2017,53000000
202208,남성,50대,2005,강원도 동해시,42,전문직별 공사업,0명,2019,8000000
202208,남성,50대,1994,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,524000000
202208,남성,40대,2008,강원도 동해시,42,전문직별 공사업,0명,2016,76000000
202208,남성,40대,2006,강원도 동해시,47,소매업; 자동차 제외,5명 이상 10명 미만,2021,524000000
202208,남성,50대,2012,강원도 동해시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,154000000
202208,남성,40대,2006,강원도 동해시,46,도매 및 상품 중개업,0명,2020,20000000
202208,남성,60대,2000,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,235000000
202208,남성,40대,2012,강원도 동해시,47,소매업; 자동차 제외,0명,2019,69000000
202208,남성,50대,2010,강원도 삼척시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,524000000
202208,남성,40대,2012,강원도 삼척시,56,음식점 및 주점업,0명,2014,2000000
202208,남성,50대,2016,강원도 삼척시,46,도매 및 상품 중개업,0명,2021,62000000
202208,여성,60대,2004,강원도 삼척시,56,음식점 및 주점업,0명,2019,28000000
202208,여성,60대,2009,강원도 삼척시,56,음식점 및 주점업,0명,2012,8000000
202208,여성,50대,2014,강원도 삼척시,56,음식점 및 주점업,0명,2021,46000000
202208,남성,40대,2000,강원도 삼척시,56,음식점 및 주점업,0명,2013,1000000
202208,남성,50대,2001,강원도 삼척시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,498000000
202208,남성,40대,2021,강원도 삼척시,45,자동차 및 부품 판매업,0명,2022,17000000
202208,여성,40대,2014,강원도 삼척시,47,소매업; 자동차 제외,1명 이상 5명 미만,2018,111000000
202208,남성,30대,2020,강원도 삼척시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,49000000
202208,남성,40대,2011,강원도 삼척시,42,전문직별 공사업,0명,2021,10000000
202208,남성,50대,2007,강원도 삼척시,47,소매업; 자동차 제외,5명 이상 10명 미만,2020,524000000
202208,남성,40대,2015,강원도 삼척시,46,도매 및 상품 중개업,0명,2021,124000000
202208,남성,60대,1995,강원도 삼척시,42,전문직별 공사업,1명 이상 5명 미만,2020,467000000
202208,남성,60대,2013,강원도 삼척시,42,전문직별 공사업,0명,2017,111000000
202208,여성,50대,2010,강원도 삼척시,56,음식점 및 주점업,0명,2014,29000000
202208,여성,50대,2009,강원도 삼척시,56,음식점 및 주점업,0명,2020,43000000
202208,여성,60대,2011,강원도 삼척시,56,음식점 및 주점업,0명,2020,12000000
202208,남성,50대,2016,강원도 삼척시,42,전문직별 공사업,0명,2021,28000000
202208,남성,60대,1983,강원도 삼척시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,185000000
202208,여성,30대,2017,강원도 삼척시,96,기타 개인 서비스업,0명,2019,30000000
202208,여성,70대,2015,강원도 삼척시,56,음식점 및 주점업,0명,2021,155000000
202208,여성,50대,2014,강원도 삼척시,56,음식점 및 주점업,0명,2021,254000000
202208,여성,50대,2007,강원도 삼척시,56,음식점 및 주점업,0명,2022,126000000
202208,여성,30대,2019,강원도 삼척시,96,기타 개인 서비스업,0명,2021,20000000
202208,여성,60대,2017,강원도 삼척시,55,숙박업,0명,2019,524000000
202208,여성,50대,2018,강원도 삼척시,56,음식점 및 주점업,0명,2021,18000000
202208,여성,60대,2014,강원도 삼척시,56,음식점 및 주점업,0명,2015,16000000
202208,여성,70대,2013,강원도 삼척시,56,음식점 및 주점업,0명,2020,42000000
202208,여성,60대,2018,강원도 삼척시,56,음식점 및 주점업,0명,2021,14000000
202208,남성,40대,2015,강원도 삼척시,46,도매 및 상품 중개업,0명,2020,120000000
202208,남성,30대,2014,강원도 삼척시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,89000000
202208,남성,40대,2015,강원도 삼척시,42,전문직별 공사업,0명,2021,148000000
202208,여성,40대,2013,강원도 삼척시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,270000000
202208,남성,40대,2021,강원도 삼척시,45,자동차 및 부품 판매업,0명,2022,21000000
202208,남성,50대,2021,강원도 삼척시,42,전문직별 공사업,0명,2022,60000000
202208,남성,40대,2014,강원도 삼척시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2020,103000000
202208,여성,50대,2013,강원도 삼척시,56,음식점 및 주점업,0명,2021,65000000
202208,남성,60대,2006,강원도 삼척시,42,전문직별 공사업,5명 이상 10명 미만,2021,240000000
202208,남성,60대,2004,강원도 삼척시,47,소매업; 자동차 제외,5명 이상 10명 미만,2021,524000000
202208,남성,50대,2004,강원도 삼척시,42,전문직별 공사업,5명 이상 10명 미만,2021,522000000
202208,남성,50대,2009,강원도 삼척시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,28000000
202208,남성,50대,2001,강원도 삼척시,46,도매 및 상품 중개업,0명,2019,1000000
202208,여성,50대,2014,강원도 삼척시,56,음식점 및 주점업,0명,2021,194000000
202208,여성,50대,2017,강원도 삼척시,56,음식점 및 주점업,1명 이상 5명 미만,2018,93000000
202208,여성,60대,2014,강원도 삼척시,56,음식점 및 주점업,0명,2015,12000000
